Site,Year,Part Number,Customer_Count,Internal_Customer_Count,External_Customer_Count
G580,2022,GESB01M61B,5,2,3
G580,2022,GESB01M7EA,2,2,0
G580,2022,GESB01M7FAE,1,1,0
G580,2022,GESB01M91E,4,3,1
G580,2022,GESB02M302J,1,1,0
G580,2022,GESB02M61B,5,2,3
G580,2022,GESB02M7EA,2,2,0
G580,2022,GESB02M7FAE,1,1,0
G580,2022,GESB02M91B,1,1,0
G580,2022,GESB02M91E,3,2,1
G580,2022,GESB03M61B,5,2,3
G580,2022,GESB03M7EA,2,2,0
G580,2022,GESB03M91B,1,1,0
G580,2022,GESB03M91E,3,2,1
G580,2022,GETP00M302J,1,1,0
G580,2022,GETP00M501,1,1,0
G580,2022,GETP00M61B,7,4,3
G580,2022,GETP00M7EA,1,1,0
G580,2022,GETP00M91B,1,1,0
G580,2022,GETP00M91E,4,3,1
G580,2022,PSMBL01M7EA,1,1,0
G580,2022,PSMCL01M7EA,1,1,0
G580,2022,SIBL01V942,1,0,1
G580,2022,SIBL02V942,1,0,1
G580,2022,SIBL03V942,1,0,1
G580,2022,SINZ01V931,1,1,0
G580,2022,SINZ01V942,1,0,1
G580,2022,SINZ02V942,1,0,1
G580,2022,SINZ03V942,1,0,1
G580,2022,SINZ04V942,2,0,2
G580,2022,WSTBL01W251B8,1,1,0
G580,2022,WSTBL01W501AA,1,1,0
G580,2022,WSTBL02W501AA,1,1,0
G580,2022,WSTBL03W501AA,1,1,0
G580,2022,WSTBL04W501AA,1,1,0
G580,2022,WSTCB00W251B8,1,1,0
G580,2022,WSTCB00W501AA,1,1,0
G580,2022,WSTCB00W5D24,1,1,0
G580,2022,WSTCM00W501AA,1,1,0
G580,2022,WSTCM00W5D24,1,1,0
G580,2022,WSTNZ01W501AA,1,1,0
G580,2022,WSTNZ02W501AA,1,1,0
G580,2022,WSTNZ02W5D24,1,1,0
G580,2022,WSTNZ03W501AA,1,1,0
G580,2022,WSTNZ03W5D24,1,1,0
G580,2022,WSTNZ04W501AA,1,1,0
G580,2022,WSTNZ04W5D24,1,1,0
G580,2022,WSTRS01W501AA,1,1,0
G580,2022,WSTRS01W5D24,1,1,0
G580,2022,WSTRS02W501AA,1,1,0
G580,2022,WSTRS02W5D24,1,1,0
G580,2022,WSTRS03W501AA,1,1,0
G580,2022,WSTRS03W5D24,1,1,0
G580,2022,WSTRS04W5D24,1,1,0
G580,2022,WSTTP00W251B8,1,1,0
G580,2022,WSTTP00W501AA,1,1,0
G580,2022,WSTTP00W5D24,1,1,0
G580,2023,ABBBL01A1D5,1,0,1
G580,2023,ABBBL01GT10,1,1,0
G580,2023,ABBBL02A1D5,1,0,1
G580,2023,ABBBL02GT10,1,1,0
G580,2023,ABBBL03A1D5,1,0,1
G580,2023,ABBBL03GT10,1,1,0
G580,2023,ABBBL04A1D5,1,0,1
G580,2023,ABBCC00GT10,2,2,0
G580,2023,ABBCC00GT10A,1,1,0
G580,2023,ABBCS06GT10,1,1,0
G580,2023,ABBCS07GT10,1,1,0
G580,2023,ABBCS08GT10,1,1,0
G580,2023,ABBCS09GT10,1,1,0
G580,2023,ABBCS10GT10,1,1,0
G580,2023,ABBCT00GT10,1,1,0
G580,2023,ABBFH00GT35,1,0,1
G580,2023,ABBHS01GT10,1,1,0
G580,2023,ABBNZ01A1D5,1,0,1
G580,2023,ABBNZ01GT10,1,1,0
G580,2023,ABBNZ02A1D5,1,0,1
G580,2023,ABBNZ02GT10,1,1,0
G580,2023,ADDITIONAL,14,7,7
G580,2023,APMBH00FR6AGR,1,0,1
G580,2023,APMBH00FR9AGR,1,1,0
G580,2023,APMBL017EAAG,1,1,0
G580,2023,APMBL017EAAGR,1,1,0
G580,2023,APMBL01AGT10R,1,1,0
G580,2023,APMBL01FR6AG,1,1,0
G580,2023,APMBL01FR6AGR,2,1,1
G580,2023,APMBL01FR9AGR,1,1,0
G580,2023,APMBL01FR9EAG,1,1,0
G580,2023,APMBL02FR6AG,1,1,0
G580,2023,APMBL02FR6AGR,3,2,1
G580,2023,APMBL03FR6AG,1,1,0
G580,2023,APMBL03FR6AGR,2,1,1
G580,2023,APMBL03FR9AGR,1,0,1
G580,2023,APMCL00FR6AGR,1,0,1
G580,2023,APMCL00FR9AGR,1,1,0
G580,2023,APMFS00FR6AGR,1,1,0
G580,2023,APMFS00FR9AGR,1,1,0
G580,2023,APMNZ017EAAG,1,1,0
G580,2023,APMNZ01AGT10R,1,1,0
G580,2023,APMNZ01FR6AG,1,1,0
G580,2023,APMNZ01FR6AGR,1,0,1
G580,2023,APMNZ01FR9AGR,2,1,1
G580,2023,APMNZ027EAAG,1,1,0
G580,2023,APMNZ02AGT10R,1,1,0
G580,2023,APMNZ02FR6AG,1,1,0
G580,2023,APMNZ02FR6AGR,3,2,1
G580,2023,APMNZ03FR6AGR,3,2,1
G580,2023,APMSB01FR6AG,1,1,0
G580,2023,APMSB01FR6AGR,2,1,1
G580,2023,APMSB02FR6AGR,2,2,0
G580,2023,APMSB03FR6AGR,1,1,0
G580,2023,APMTP00FR6AGR,1,0,1
G580,2023,APMTP00FR9AGR,1,1,0
G580,2023,FREIGHT CHARGE,20,10,10
G580,2023,GEBH00M61B,4,3,1
G580,2023,GEBH00M7EA,1,1,0
G580,2023,GEBH00M91B,1,1,0
G580,2023,GEBH00M91E,3,2,1
G580,2023,GEBH00MS7FA,1,1,0
G580,2023,GEBL01M301,1,1,0
G580,2023,GEBL01M501,1,1,0
G580,2023,GEBL01M502D,1,1,0
G580,2023,GEBL01M51P,1,1,0
G580,2023,GEBL01M61B,5,4,1
G580,2023,GEBL01M7EA,2,2,0
G580,2023,GEBL01M7FAE,2,1,1
G580,2023,GEBL01M91B,1,1,0
G580,2023,GEBL01M91E,10,5,5
G580,2023,GEBL02M302,1,1,0
G580,2023,GEBL02M302J,1,1,0
G580,2023,GEBL02M61B,2,2,0
G580,2023,GEBL02M7EA,2,2,0
G580,2023,GEBL02M7FAE,2,1,1
G580,2023,GEBL02M91B,1,1,0
G580,2023,GEBL02M91E,8,4,4
G580,2023,GEBL03M61B,3,3,0
G580,2023,GEBL03M7EA,1,1,0
G580,2023,GEBL03M7FAE,1,0,1
G580,2023,GEBL03M91B,1,1,0
G580,2023,GEBL03M91E,4,2,2
G580,2023,GECL00M51P,1,1,0
G580,2023,GECL00M61B,4,2,2
G580,2023,GECL00M7EA,1,1,0
G580,2023,GECL00M7FA,1,1,0
G580,2023,GECL00M91B,2,2,0
G580,2023,GECL00M91E,3,2,1
G580,2023,GECL00MS7FA,1,1,0
G580,2023,GECL01M502D,1,1,0
G580,2023,GECL01M61B,4,3,1
G580,2023,GECL02M7EA,1,1,0
G580,2023,GECLDLM91E,3,1,2
G580,2023,GECP01M302J,1,1,0
G580,2023,GECP02M302J,1,1,0
G580,2023,GECR00M61B,1,0,1
G580,2023,GECR00M91B,1,1,0
G580,2023,GECR00M91E,2,1,1
G580,2023,GECT00M502D,1,1,0
G580,2023,GECT00M61B,3,1,2
G580,2023,GECT00M91B,1,1,0
G580,2023,GECT00M91E,2,1,1
G580,2023,GEFN00M61B,2,1,1
G580,2023,GEFN00M91B,2,2,0
G580,2023,GEFN00M91E,1,0,1
G580,2023,GEFS00M61B,2,1,1
G580,2023,GEFS00M7FAE,1,1,0
G580,2023,GEFS00M91E,1,1,0
G580,2023,GEFS00MS7FA,1,1,0
G580,2023,GEFSDLM91E,1,0,1
G580,2023,GELC00MS7FA,1,1,0
G580,2023,GENA01M51P,2,2,0
G580,2023,GENA01M61B,8,5,3
G580,2023,GENA01M91E,7,3,4
G580,2023,GENA02M51P,1,1,0
G580,2023,GENZ01M301,1,1,0
G580,2023,GENZ01M501,1,1,0
G580,2023,GENZ01M502D,1,1,0
G580,2023,GENZ01M6FA,1,1,0
G580,2023,GENZ01M7EA,3,3,0
G580,2023,GENZ01M7FAE,1,1,0
G580,2023,GENZ01M91B,1,1,0
G580,2023,GENZ01MS7FA,1,1,0
G580,2023,GENZ02M501,2,2,0
G580,2023,GENZ02M61B,6,4,2
G580,2023,GENZ02M7EA,3,3,0
G580,2023,GENZ02M7FAE,1,1,0
G580,2023,GENZ02M91B,1,1,0
G580,2023,GENZ02M91E,6,3,3
G580,2023,GENZ02MS7FA,1,1,0
G580,2023,GENZ03M61B,4,3,1
G580,2023,GENZ03M7EA,2,2,0
G580,2023,GENZ03M91B,1,1,0
G580,2023,GENZ03M91E,6,3,3
G580,2023,GESB01M61B,5,3,2
G580,2023,GESB01M7EA,2,2,0
G580,2023,GESB01M7FAE,2,1,1
G580,2023,GESB01M91B,1,1,0
G580,2023,GESB01M91E,7,3,4
G580,2023,GESB02M302J,1,1,0
G580,2023,GESB02M61B,3,2,1
G580,2023,GESB02M7EA,1,1,0
G580,2023,GESB02M7FAE,2,1,1
G580,2023,GESB02M91B,1,1,0
G580,2023,GESB02M91E,6,4,2
G580,2023,GESB03M61B,3,2,1
G580,2023,GESB03M7EA,1,1,0
G580,2023,GESB03M7FAE,1,0,1
G580,2023,GESB03M91B,1,1,0
G580,2023,GESB03M91E,7,4,3
G580,2023,GETC00M91B,1,1,0
G580,2023,GETP00M501,1,1,0
G580,2023,GETP00M61B,5,4,1
G580,2023,GETP00M7EA,1,1,0
G580,2023,GETP00M91B,2,2,0
G580,2023,GETP00M91E,5,3,2
G580,2023,GETP00MS7FA,1,1,0
G580,2023,GETP01M502D,1,1,0
G580,2023,MWBL02MW7D,1,0,1
G580,2023,MWBL03MW7D,1,0,1
G580,2023,MWNZ01MW7D,1,0,1
G580,2023,PSMBH00M7EA,1,1,0
G580,2023,PSMCL01M7EA,1,1,0
G580,2023,PSMCR00M7EA,1,1,0
G580,2023,PSMCT00M7EA,1,1,0
G580,2023,PSMFS01M7EA,1,1,0
G580,2023,PSMTP00M7EA,1,1,0
G580,2023,SIBL01V931,1,1,0
G580,2023,SIBL01V942,1,0,1
G580,2023,SIBL02V931,1,1,0
G580,2023,SIBL02V942,1,0,1
G580,2023,SIBL03V931,1,1,0
G580,2023,SIBL03V942,1,0,1
G580,2023,SIBL04V931,1,1,0
G580,2023,SINZ01V931,1,1,0
G580,2023,SINZ01V942,1,0,1
G580,2023,SINZ02V931,1,1,0
G580,2023,SINZ02V942,1,0,1
G580,2023,SINZ03V931,1,1,0
G580,2023,SINZ03V942,1,0,1
G580,2023,SINZ04V931,1,1,0
G580,2023,SINZ04V942,2,0,2
G580,2023,WSTBL01W251B8,1,1,0
G580,2023,WSTBL02W251B8,1,1,0
G580,2023,WSTBL03W5D24,1,1,0
G580,2023,WSTBL04W5D24,1,1,0
G580,2023,WSTCB00W501AA,1,1,0
G580,2023,WSTCB00W5D24,1,1,0
G580,2023,WSTCM00W5D24,1,1,0
G580,2023,WSTNZ01W251B8,1,1,0
G580,2023,WSTNZ01W5D24,1,1,0
G580,2023,WSTNZ02W251B8,1,1,0
G580,2023,WSTNZ02W5D24,1,1,0
G580,2023,WSTNZ03W251B8,1,1,0
G580,2023,WSTNZ03W5D24,1,1,0
G580,2023,WSTNZ04W5D24,1,1,0
G580,2023,WSTTP00W5D24,1,1,0
G580,2024,ABBBL01A1D5,1,0,1
G580,2024,ABBBL02A1D5,1,0,1
G580,2024,ABBBL05A1D5,1,1,0
G580,2024,ABBCC00GT10,1,1,0
G580,2024,ABBHS01GT10,1,1,0
G580,2024,ADDITIONAL,9,5,4
G580,2024,APMBH00FR6AGR,1,1,0
G580,2024,APMBL01AGT10R,1,1,0
G580,2024,APMBL01FR6AG,1,1,0
G580,2024,APMBL01FR6AGR,3,2,1
G580,2024,APMBL01FR9AGR,3,2,1
G580,2024,APMBL01FR9EAG,1,1,0
G580,2024,APMBL027EAAG,1,1,0
G580,2024,APMBL02FR6AGR,4,3,1
G580,2024,APMBL02FR9AGR,3,2,1
G580,2024,APMBL03FR6AGR,1,0,1
G580,2024,APMBL03FR9AGR,3,2,1
G580,2024,APMCT00FR6AGR,1,1,0
G580,2024,APMFS00FR9AGR,1,1,0
G580,2024,APMNZ017EAAGR,1,1,0
G580,2024,APMNZ01AGT10R,1,1,0
G580,2024,APMNZ01FR6AGR,2,1,1
G580,2024,APMNZ01FR9AGR,2,1,1
G580,2024,APMNZ02FR6AGR,2,1,1
G580,2024,APMNZ02FR9AGR,2,1,1
G580,2024,APMNZ03FR6AGR,2,1,1
G580,2024,APMNZ03FR9AGR,2,1,1
G580,2024,APMSB017EAAG,1,1,0
G580,2024,APMSB01FR6AG,1,1,0
G580,2024,APMSB01FR6AGR,4,2,2
G580,2024,APMSB01FR9AGR,1,1,0
G580,2024,APMSB02FR6AGR,2,1,1
G580,2024,APMTP00FR6AGR,3,1,2
G580,2024,FREIGHT CHARGE,15,9,6
G580,2024,GEBH00M61B,5,2,3
G580,2024,GEBH00M6FA,1,1,0
G580,2024,GEBH00M7EA,1,1,0
G580,2024,GEBH00M91E,3,2,1
G580,2024,GEBL01M302J,1,1,0
G580,2024,GEBL01M501,1,1,0
G580,2024,GEBL01M51P,2,2,0
G580,2024,GEBL01M61B,4,3,1
G580,2024,GEBL01M6FA,1,1,0
G580,2024,GEBL01M7EA,1,1,0
G580,2024,GEBL01M7FAE,1,1,0
G580,2024,GEBL01M91B,1,1,0
G580,2024,GEBL01M91E,6,3,3
G580,2024,GEBL02M302J,1,1,0
G580,2024,GEBL02M61B,4,2,2
G580,2024,GEBL02M6FA,1,1,0
G580,2024,GEBL02M7EA,1,1,0
G580,2024,GEBL02M7FAE,1,1,0
G580,2024,GEBL02M91B,1,1,0
G580,2024,GEBL02M91E,6,3,3
G580,2024,GEBL03M61B,4,2,2
G580,2024,GEBL03M6FA,1,1,0
G580,2024,GEBL03M7EA,1,1,0
G580,2024,GEBL03M7FAE,1,1,0
G580,2024,GEBL03M91B,1,1,0
G580,2024,GEBL03M91E,6,3,3
G580,2024,GECL00M302,1,1,0
G580,2024,GECL00M51P,2,2,0
G580,2024,GECL00M61B,4,1,3
G580,2024,GECL00M6FA,1,1,0
G580,2024,GECL00M7EA,1,1,0
G580,2024,GECL00M91B,2,2,0
G580,2024,GECL00M91E,3,3,0
G580,2024,GECL00MS7FA,1,1,0
G580,2024,GECL01M61B,4,4,0
G580,2024,GECL02M7EA,1,1,0
G580,2024,GECLDLM91E,3,1,2
G580,2024,GECR00M51P,1,1,0
G580,2024,GECR00M61B,2,0,2
G580,2024,GECR00M7EA,1,1,0
G580,2024,GECR00M91B,1,1,0
G580,2024,GECT00M51P,1,1,0
G580,2024,GECT00M61B,2,0,2
G580,2024,GECT00M6FA,1,1,0
G580,2024,GECT00M7EA,1,1,0
G580,2024,GECT00M91B,1,1,0
G580,2024,GECT00M91E,1,1,0
G580,2024,GEFN00M501P,2,2,0
G580,2024,GEFN00M61B,4,2,2
G580,2024,GEFN00M91B,2,2,0
G580,2024,GEFN00M91E,3,3,0
G580,2024,GEFN01M91E,1,0,1
G580,2024,GEFN02M91E,1,0,1
G580,2024,GEFS00M61B,2,1,1
G580,2024,GEFS00M6FA,1,1,0
G580,2024,GEFS00M7EA,1,1,0
G580,2024,GEFS00M91E,2,2,0
G580,2024,GELC00M6FA,1,1,0
G580,2024,GELC00MS7FA,1,1,0
G580,2024,GENA01M51P,1,1,0
G580,2024,GENA01M61B,4,2,2
G580,2024,GENA01M91E,6,3,3
G580,2024,GENA02M51P,1,1,0
G580,2024,GENZ01M302,1,1,0
G580,2024,GENZ01M501,2,2,0
G580,2024,GENZ01M7EA,1,1,0
G580,2024,GENZ01M7FAE,1,1,0
G580,2024,GENZ01M91B,1,1,0
G580,2024,GENZ01MS7FA,1,0,1
G580,2024,GENZ02M501,1,1,0
G580,2024,GENZ02M61B,5,3,2
G580,2024,GENZ02M6FA,1,1,0
G580,2024,GENZ02M7EA,1,1,0
G580,2024,GENZ02M7FAE,1,1,0
G580,2024,GENZ02M91B,1,1,0
G580,2024,GENZ02M91E,6,3,3
G580,2024,GENZ02MS7FA,1,0,1
G580,2024,GENZ03M61B,3,2,1
G580,2024,GENZ03M6FA,1,1,0
G580,2024,GENZ03M7EA,1,1,0
G580,2024,GENZ03M7FAE,1,1,0
G580,2024,GENZ03M91B,1,1,0
G580,2024,GENZ03M91E,6,3,3
G580,2024,GESB01M51P,1,1,0
G580,2024,GESB01M61B,3,2,1
G580,2024,GESB01M6FA,1,1,0
G580,2024,GESB01M7EA,1,1,0
G580,2024,GESB01M7FAE,2,1,1
G580,2024,GESB01M91B,1,1,0
G580,2024,GESB01M91E,7,3,4
G580,2024,GESB01MS7FA,1,0,1
G580,2024,GESB02M51P,1,1,0
G580,2024,GESB02M61B,3,2,1
G580,2024,GESB02M6FA,1,1,0
G580,2024,GESB02M7EA,1,1,0
G580,2024,GESB02M7FAE,2,1,1
G580,2024,GESB02M91B,1,1,0
G580,2024,GESB02M91E,6,3,3
G580,2024,GESB03M61B,5,3,2
G580,2024,GESB03M6FA,1,1,0
G580,2024,GESB03M7EA,1,1,0
G580,2024,GESB03M7FAE,2,1,1
G580,2024,GESB03M91B,1,1,0
G580,2024,GESB03M91E,4,1,3
G580,2024,GETP00M302,1,1,0
G580,2024,GETP00M51P,2,2,0
G580,2024,GETP00M61B,5,3,2
G580,2024,GETP00M6FA,1,1,0
G580,2024,GETP00M7EA,1,1,0
G580,2024,GETP00M7FAE,1,1,0
G580,2024,GETP00M91B,2,2,0
G580,2024,GETP00M91E,5,3,2
G580,2024,MITHC01TM2,1,1,0
G580,2024,MITHC02TM2,1,1,0
G580,2024,MITHC03TM2,1,1,0
G580,2024,MITHC04TM2,1,1,0
G580,2024,MITHC05TM2,1,1,0
G580,2024,MITHC06TM2,1,1,0
G580,2024,MITHC07TM2,1,1,0
G580,2024,MITHC08TM2,1,1,0
G580,2024,MITHC09TM2,1,1,0
G580,2024,MITHC10TM2,1,1,0
G580,2024,MITHC11TM2,1,1,0
G580,2024,MITHC12TM2,1,1,0
G580,2024,MWBL02MW7D,1,1,0
G580,2024,MWBL03MW7D,1,1,0
G580,2024,MWBL04MW7D,1,1,0
G580,2024,MWNZ02MW7D,1,1,0
G580,2024,MWNZ03MW7D,2,1,1
G580,2024,MWNZ04MW7D,1,1,0
G580,2024,MWRS01MW7D,2,1,1
G580,2024,SIBL01RT62,1,0,1
G580,2024,SIBL01V931,1,1,0
G580,2024,SIBL02V931,1,1,0
G580,2024,SIBL03V931,1,1,0
G580,2024,SIBL04V931,1,1,0
G580,2024,SIIP00A35,1,0,1
G580,2024,SINZ01V931,1,1,0
G580,2024,SINZ02V931,1,1,0
G580,2024,SINZ03V931,1,1,0
G580,2024,SINZ04V931,1,1,0
G580,2024,SOLNZ01CENT50,1,1,0
G580,2024,WSTBL02W251B8,1,0,1
G580,2024,WSTBL03W251B8,1,0,1
G580,2024,WSTCB00W251B8,2,1,1
G580,2024,WSTCB00W5D24,1,1,0
G580,2024,WSTNZ01W251B8,1,0,1
G580,2024,WSTNZ02W251B8,1,0,1
G580,2024,WSTTP00W251B8,1,0,1
G580,2024,WSTTP00W5D24,1,1,0
G580,2025,ABBBL01A1D5,1,0,1
G580,2025,ABBBL01GT10,1,1,0
G580,2025,ABBCC00GT10,2,2,0
G580,2025,ABBCS06GT10,1,1,0
G580,2025,ABBCS07GT10,1,1,0
G580,2025,ABBCS08GT10,1,1,0
G580,2025,ABBCS09GT10,1,1,0
G580,2025,ABBCS10GT10,1,1,0
G580,2025,ABBHS01GT10,1,1,0
G580,2025,ABBHS02GT10,1,1,0
G580,2025,ABBHS03GT10,1,1,0
G580,2025,ABBNZ01A1D5,1,0,1
G580,2025,ABBNZ01GT10,1,1,0
G580,2025,ABBNZ02A1D5,1,0,1
G580,2025,ABBNZ03A1D5,1,0,1
G580,2025,ABBNZ04A1D5,1,0,1
G580,2025,ADDITIONAL,10,4,6
G580,2025,APMBH00FR6AGR,1,1,0
G580,2025,APMBH00FR9AGR,1,1,0
G580,2025,APMBL017EAAGR,1,1,0
G580,2025,APMBL01FR9AGR,3,1,2
G580,2025,APMBL01TG20,1,1,0
G580,2025,APMBL01W501D4,1,1,0
G580,2025,APMBL027EAAG,1,1,0
G580,2025,APMBL027EAAGR,1,1,0
G580,2025,APMBL02FR6AGR,2,0,2
G580,2025,APMBL02FR9AGR,2,1,1
G580,2025,APMBL02TG20,1,1,0
G580,2025,APMBL02W501B6,1,1,0
G580,2025,APMCL00FR6AGR,1,0,1
G580,2025,APMCL00FR9AGR,1,1,0
G580,2025,APMCT00FR6AGR,1,1,0
G580,2025,APMFS00FR9AGR,1,1,0
G580,2025,APMNZ017EAAGR,1,1,0
G580,2025,APMNZ01FR6AGR,2,1,1
G580,2025,APMNZ01TG20,1,1,0
G580,2025,APMNZ027EAAGR,1,1,0
G580,2025,APMNZ02FR6AG,1,1,0
G580,2025,APMNZ02FR6AGR,1,0,1
G580,2025,APMNZ02TG20,1,1,0
G580,2025,APMNZ02W501D4,1,1,0
G580,2025,APMNZ03FR6AG,1,1,0
G580,2025,APMNZ03FR9AGR,1,0,1
G580,2025,APMRS02W501B6,1,1,0
G580,2025,APMSB017EAAGR,1,1,0
G580,2025,APMSB027EAAGR,1,1,0
G580,2025,APMTP00FR6AGR,2,1,1
G580,2025,APMTP00FR9AGR,1,1,0
G580,2025,FREIGHT CHARGE,13,5,8
G580,2025,GEBH00M61B,3,2,1
G580,2025,GEBH00M7EA,1,1,0
G580,2025,GEBH00M91E,1,1,0
G580,2025,GEBL01M501,1,1,0
G580,2025,GEBL01M51P,1,1,0
G580,2025,GEBL01M61B,7,3,4
G580,2025,GEBL01M6FA,1,0,1
G580,2025,GEBL01M7FAE,1,1,0
G580,2025,GEBL01M91E,4,2,2
G580,2025,GEBL02M51P,1,1,0
G580,2025,GEBL02M61B,5,2,3
G580,2025,GEBL02M6FA,1,0,1
G580,2025,GEBL02M7EA,1,1,0
G580,2025,GEBL02M7FAE,1,1,0
G580,2025,GEBL02M91E,7,4,3
G580,2025,GEBL03M61B,5,2,3
G580,2025,GEBL03M6FA,1,0,1
G580,2025,GEBL03M7EA,1,1,0
G580,2025,GEBL03M7FAE,1,1,0
G580,2025,GEBL03M91E,7,3,4
G580,2025,GECL00M501,1,1,0
G580,2025,GECL00M61B,5,2,3
G580,2025,GECL00M7EA,1,1,0
G580,2025,GECL00M7FA,1,1,0
G580,2025,GECL00M91B,1,1,0
G580,2025,GECL00M91E,3,3,0
G580,2025,GECL01M61B,3,2,1
G580,2025,GECL02M7EA,1,1,0
G580,2025,GECLDLM91E,4,2,2
G580,2025,GECR00M61B,2,1,1
G580,2025,GECR00M91E,1,1,0
G580,2025,GECT00M61B,3,2,1
G580,2025,GECT00M7EA,1,1,0
G580,2025,GECT00M91E,2,1,1
G580,2025,GEFN00M501P,3,3,0
G580,2025,GEFN00M61B,3,0,3
G580,2025,GEFN00M91B,1,1,0
G580,2025,GEFS00M61B,2,1,1
G580,2025,GEFS00M7EA,1,1,0
G580,2025,GEFS00M91E,2,2,0
G580,2025,GEFS01M7EA,1,1,0
G580,2025,GENA01M51P,2,2,0
G580,2025,GENA01M61B,5,2,3
G580,2025,GENA01M91E,5,2,3
G580,2025,GENA02M51P,1,1,0
G580,2025,GENZ01M501,2,2,0
G580,2025,GENZ01M6FA,1,0,1
G580,2025,GENZ01M7EA,1,1,0
G580,2025,GENZ01M7FAE,1,1,0
G580,2025,GENZ01MS7FA,1,0,1
G580,2025,GENZ02M501,2,2,0
G580,2025,GENZ02M61B,5,2,3
G580,2025,GENZ02M6FA,1,0,1
G580,2025,GENZ02M7EA,1,1,0
G580,2025,GENZ02M7FAE,1,1,0
G580,2025,GENZ02M91E,7,3,4
G580,2025,GENZ03M61B,4,2,2
G580,2025,GENZ03M6FA,1,0,1
G580,2025,GENZ03M7EA,1,1,0
G580,2025,GENZ03M7FAE,1,1,0
G580,2025,GENZ03M91E,6,3,3
G580,2025,GESB01M501,1,1,0
G580,2025,GESB01M51P,1,1,0
G580,2025,GESB01M61B,5,2,3
G580,2025,GESB01M6FA,1,0,1
G580,2025,GESB01M7EA,1,1,0
G580,2025,GESB01M7FAE,1,1,0
G580,2025,GESB01M91E,6,2,4
G580,2025,GESB02M501,1,1,0
G580,2025,GESB02M51P,1,1,0
G580,2025,GESB02M61B,4,2,2
G580,2025,GESB02M6FA,1,0,1
G580,2025,GESB02M7EA,1,1,0
G580,2025,GESB02M7FAE,1,1,0
G580,2025,GESB02M91E,6,3,3
G580,2025,GESB03M61B,4,2,2
G580,2025,GESB03M6FA,1,0,1
G580,2025,GESB03M7EA,1,1,0
G580,2025,GESB03M7FAE,1,1,0
G580,2025,GESB03M91E,5,3,2
G580,2025,GETP00M501,2,2,0
G580,2025,GETP00M61B,6,3,3
G580,2025,GETP00M7EA,1,1,0
G580,2025,GETP00M91B,1,1,0
G580,2025,GETP00M91E,5,3,2
G580,2025,MWBL02MW7D,1,0,1
G580,2025,MWBL03MW7D,1,0,1
G580,2025,MWBL04MW7D,1,0,1
G580,2025,MWCL00MW7D,1,0,1
G580,2025,MWNZ01MW7D,1,0,1
G580,2025,MWNZ02MW7D,2,1,1
G580,2025,MWNZ03MW7D,2,1,1
G580,2025,MWNZ04MW7D,1,1,0
G580,2025,MWTP00MW7D,1,0,1
G580,2025,PSMCL01M7EA,1,1,0
G580,2025,SIBL01RT61,1,0,1
G580,2025,SIBL02RT62,1,0,1
G580,2025,SOLNZ01MAR100,1,1,0
G580,2025,WSTBL01251B11,1,1,0
G580,2025,WSTBL01W251B8,1,1,0
G580,2025,WSTBL01W5D24,1,1,0
G580,2025,WSTBL02251B11,2,2,0
G580,2025,WSTBL02W251B8,1,1,0
G580,2025,WSTBL02W5D24,1,1,0
G580,2025,WSTBL03251B11,2,2,0
G580,2025,WSTBL03W5D24,1,1,0
G580,2025,WSTBL04W5D24,1,1,0
G580,2025,WSTCB00251B11,1,1,0
G580,2025,WSTCB00W251B8,1,1,0
G580,2025,WSTCB00W5D24,1,1,0
G580,2025,WSTCM00W5D24,1,1,0
G580,2025,WSTFN00251B11,1,1,0
G580,2025,WSTNZ01251B11,1,1,0
G580,2025,WSTNZ01W251B8,2,2,0
G580,2025,WSTNZ01W5D24,1,1,0
G580,2025,WSTNZ02251B11,1,1,0
G580,2025,WSTNZ02W251B8,2,2,0
G580,2025,WSTNZ02W5D24,1,1,0
G580,2025,WSTNZ03251B11,1,1,0
G580,2025,WSTNZ03W251B8,1,1,0
G580,2025,WSTNZ03W5D24,1,1,0
G580,2025,WSTNZ04W5D24,1,1,0
G580,2025,WSTRS01251B11,2,2,0
G580,2025,WSTRS02251B11,2,2,0
G580,2025,WSTRS03251B11,1,1,0
G580,2025,WSTRS03W5D24,1,1,0
G580,2025,WSTTP00251B11,1,1,0
G580,2025,WSTTP00W251B8,1,1,0
G580,2025,WSTTP00W5D24,1,1,0
G580,2025,WSTTP01251B11,1,1,0
G580,2025,WSTTP02251B11,1,1,0
R401,2019,045168/000,1,0,1
R401,2019,072208/030,1,0,1
R401,2019,072213/105,1,0,1
R401,2019,1024134-1,1,0,1
R401,2019,10750,1,0,1
R401,2019,11416,1,0,1
R401,2019,115410110,1,0,1
R401,2019,115416050,1,0,1
R401,2019,115612045,4,0,4
R401,2019,115612065,1,0,1
R401,2019,115612070,1,0,1
R401,2019,115616180,1,0,1
R401,2019,117310025,1,0,1
R401,2019,118605020,1,0,1
R401,2019,118606020,1,0,1
R401,2019,119406016,1,0,1
R401,2019,119406020,1,0,1
R401,2019,119412040,1,0,1
R401,2019,119608030,1,0,1
R401,2019,119612035,1,0,1
R401,2019,119612045,1,0,1
R401,2019,120411-400,1,0,1
R401,2019,12653,2,0,2
R401,2019,13101,1,0,1
R401,2019,13105,1,0,1
R401,2019,136845-1,1,0,1
R401,2019,151106040,1,0,1
R401,2019,151108050,1,0,1
R401,2019,151110100,1,0,1
